email_text,hostname,scan_duration,host_up,alternate_ip_count,ip_address,common_web_ports_open,open_ports_count,latency,filtered_ports_count,open_ports,rdns_record,https_supported,services,host_found,interesting_url,asn_found,ip_found,email_type
"Severity: Security
Product: libpng
Keywords: Red Carpet libpng buffer overflow
URL: http://support.ximian.com/q?283
References: 
Release Notes for libpng 
ftp://swrinde.nde.swri.edu/pub/png-group/archives/png-list.200207libpng is a library used to create and manipulate PNG (Portable
Network Graphics) image files.The 1.2.4* and 1.0.14 releases of libpng solve a potential buffer
overflow vulnerability[1] in some functions related to progressive
image loading. Programs such as mozilla and various others use these
functions. An attacker could exploit this to remotely run arbitrary
code or crash an application by using a specially crafted png image.These new releases also solve other minor bugs such as some memory
leaks in reading image functions.Since most applications which display images use libpng, this affects
many applications including Evolution and Mozilla. Additionally, Red
Carpet links libpng statically and needs to be updated separately.Ximian only ships libpng on Solaris, and so we only have Solaris
packages available. When distribution vendors update their packages,
they will be available in Red Carpet. Please use Red Carpet to upgrade
libpng to 1.0.14 and Red Carpet 1.3.4-2. You can also get packages
from the Ximian FTP site:Solaris 7/8
ftp://ftp.ximian.com/pub/ximian-gnome/solaris-7-sun4/libpng-1.0.14-1.ximian.1.sparc.rpm
ftp://ftp.ximian.com/pub/ximian-gnome/solaris-7-sun4/libpng-devel-1.0.14-1.ximian.1.sparc.rpm
ftp://ftp.ximian.com/pub/ximian-gnome/solaris-7-sun4/red-carpet-1.3.4-2.ximian.1.sparc.rpm_______________________________________________
updates maillist  -  updates@ximian.com
http://lists.ximian.com/mailman/listinfo/updates
Please DO NOT reply to this list!  Use bugs@helixcode.com or hello@helixcode.com instead.",lists.ximian.com,"0.13, 45.22","0, 1",0,107.21.115.159,0,"0, 1",0.0079,"0, 998",8008,ec2-107-21-115-159.compute-1.amazonaws.com,0,http,0,0,0,"0, 1",Safe Email
"Damien Morton quoted:
>W3C approves HTML 4 'emotitags' - Now you'll be able to say it with feeling>>From The Rockall Times (http://www.therockalltimes.co.uk/), definitely
the source of much funniness.
R
http://xent.com/mailman/listinfo/fork","xent.com, www.therockalltimes.co.uk","46.63, 100.28",1,0,"192.165.36.4, 69.55.232.243",1,4,"0.0032, 0.2","0, 993","443, 22, 8008, 80, 80, 8008, 8443, 443",", static-192-165-36-4.cust.crystone.se",1,"http, ssh, http, https, https-alt, https","0, 11","3, 1",1,"3, 2",Safe Email
"Kenn Humborg wrote:
>>Cheers All for your words of wisdom.
>>
>>I came across this which has worked a treat:-
>>
>>http://www.avdf.com/mar97/art_autorun.html
> 
> 
> (This is all Windows-related autorun stuff).Which was obvious since he mentioned:
`start file.html`
And the reason I didn't reply, Doh!PÃ¡draig.
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",www.avdf.com,"0.02, 79.97","0, 1",0,69.16.230.42,"0, 1","4, 0",0.16,0,"443, 22, 8008, 80",lb01.parklogic.com,"0, 1","ssh, http, https",0,0,0,0,Safe Email
"URL: http://scriptingnews.userland.com/backissues/2002/09/25#When:6:48:40AM
Date: Wed, 25 Sep 2002 13:48:40 GMTThanks to Jenny[1] for the pointer to this Yale Law article[2] about The 
Wayback Machine removing articles about Scientology. ""While Lawmeme doesn't 
know all the details of Scientology's request to the Internet Archive, 
especially the extent of websites removed, we do know that the Internet Archive 
is blocking all archived versions of one of Scientology's leading critics and 
the main target in the Google Affair, Xenu.net.""[1] http://www.theshiftedlibrarian.com/2002/09/24.html#a2837
[2] http://research.yale.edu/lawmeme/modules.php?name=News&file=article&sid=350","research.yale.edu, www.theshiftedlibrarian.com, scriptingnews.userland.com","118.96, 43.31, 74.7",1,0,"35.212.16.56, 23.185.0.3, 70.90.187.249",1,"12, 3, 3","0.21, 0.14, 0.019","996, 996, 987","8008, 3389, 80, 110, 21, 993, 995, 80, 2525, 5432, 8008, 443, 8008, 80, 587, 443, 143, 3306","smtp.netversed.com, , 56.16.212.35.bc.googleusercontent.com","0, 1","mysql, pop3, imaps, postgresql, ftp, imap, http, https, submission, ms-v-worlds, http, pop3s, https, ms-wbt-server, http","0, 133, 1","0, 7, 1","1, 5, 2","70, 5, 53",Safe Email
"URL: http://www.newsisfree.com/click/-4,7132396,159/
Date: 2002-08-22T03:21:04+01:00Scripting languages allow rapid development of game behavior without the 
pitfalls that await the unwary C++ programmer. Using an existing scripting 
language saves the time and cost of developing a custom language, and typically 
gives you a far more powerful language than you could create on your own. 
Python is an excellent choice for a game scripting language because it is 
powerful, easily embedded, can seamlessly be extended with C/C++ code",www.newsisfree.com,46.59,1,1,104.21.22.148,1,5,0.047,994,"80, 8008, 8080, 8443, 443",,1,"http-proxy, http, https-alt, https",0,0,0,6,Safe Email
"Forgive me for being a partially stupid end-user of this fantastic
spam fighting software.I was looking at my spamd debug output today, and noticed that it ran
through Razor2 stuff, and then it ran through dccproc, and then it tried to
go through old Razor1 stuff.  I'm assuming (and please correct me if I'm
wrong) that Razor1 is out dated and was to be replaced entirely by Razor2.If that's the case, can someone please point me to something that explains
how to remove Razor1 from my system?  I don't see a point in envoking it.
Especially when it appears to error out on me.debug: Razor1 is available
debug: entering helper-app run mode
debug: Razor Agents 1.19, protocol version 2.
debug: 170803 seconds before closest server discovery
debug: Agent terminated
Problem while trying to load Razor1: Permission denied  at
/usr/local/lib/perl5/site_perl/5.6.1/Mail/SpamAssassin/Dns.pm line 288.
debug: leaving helper-app run modeThanks!-- 
Josh Hildebrand          Email: josh@jedi.net
-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users","lists.sourceforge.net, www.inphonic.com","42.76, 43.31",1,0,"216.105.38.7, 204.235.124.180",0,1,"0.0033, 0.0051",998,8008,", inphonic.com",0,http,0,"1, 2","0, 3","1, 12",Safe Email
"Interesting.  It's possible, of course, that the shitty economy 
is hurting the spammers as much as anyone else.  But if you've 
been aggressively reporting, then it could just be that.  Could 
be your upstream ISP is being more aggressive too...COn Wednesday, August 21, 2002, at 05:02  PM, Karsten M. Self wrote:> ...what these plots *don't* show is the drop from ~55 
> mails/daily to ~30
> daily that I've seen at work, since 1st week of May, when spam receipts
> peaked.  Not sure if it's aggressive reporting that's getting us off
> lists, or if other people are seeing similar.-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk","lists.sourceforge.net, www.inphonic.com","44.97, 117.93",1,0,"216.105.38.7, 204.235.124.180","0, 1","1, 3","0.0038, 0.21","996, 998","443, 8008, 80, 8008",", inphonic.com","0, 1","http, https, http",0,"0, 1","0, 3","1, 12",Safe Email
"still doing it. I reported a message as spam 10 minutes ago and the check keeps coming back false. What's funny is that message that I'm testing with it the sample-spam.txt message from SpamAssassin and I know it's been reported before.-----Original Message----- From: Vipul Ved Prakash [mailto:mail@vipul.net] Sent: Wednesday, August 07, 2002 3:45 AM To: Rose, Bobby Cc: ML-razor-users Subject: Re: [Razor-users] What's wrong with the Razor servers now? Hi,We were rolling out changes to TeS and catalogue servers over the last two days. Any glitches you might have experienced would have been due to the upgrades. The upgrades are now complete, and things are back to normal. Several new features in TeS will provide better accuracy, specially with regards to false-positives.cheers, vipul.On Tue, Aug 06, 2002 at 06:54:04PM -0400, Rose, Bobby wrote: > I'm still seeing this. It reports to honor.cloudmark.com but checks > against apt.cloudmark.com. What is the sync delay between these > boxes? > > -----Original Message----- > From: Rose, Bobby > Sent: Monday, August 05, 2002 2:05 PM > To: ML-razor-users > Subject: [Razor-users] What's wrong with the Razor servers now? > > > I noticed a low count of razor'd spam messages. So after digging, if I> razor-report a message the diags say that it was accepted but if I > turn around and run a check on the exact same message that was > reported, then it doesn't find the sig and as such isn't spam. > > > ------------------------------------------------------- > This sf.net email is sponsored by:ThinkGeek > Welcome to geek heaven. > http://thinkgeek.com/sf > _______________________________________________ > Razor-users mailing list > Razor-users@lists.sourceforge.net > https://lists.sourceforge.net/lists/listinfo/razor-users > > > ------------------------------------------------------- > This sf.net email is sponsored by:ThinkGeek > Welcome to geek heaven. > http://thinkgeek.com/sf > _______________________________________________ > Razor-users mailing list > Razor-users@lists.sourceforge.net > https://lists.sourceforge.net/lists/listinfo/razor-users-- Vipul Ved Prakash | ""The future is here, it's just not Software Design Artist | widely distributed."" http://vipul.net/ | -- William Gibson------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven. http://thinkgeek.com/sf _______________________________________________ Razor-users mailing list Razor-users@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/razor-users","vipul.net, lists.sourceforge.net, thinkgeek.com","43.56, 46.54, 42.48",1,"0, 3","216.105.38.7, 185.199.108.153, 3.168.236.22","0, 1, 1","1, 3, 3","0.024, 0.0052, 0.012","996, 996, 998","443, 8008, 80, 443, 8008, 80",", cdn-185-199-108-153.github.com, server-3-168-236-22.ist50.r.cloudfront.net","0, 1, 1","http, https, http, https","0, 1, 55","0, 1","11, 3, 2","6, 12, 230",Safe Email
"URL: http://www.newsisfree.com/click/-2,8413685,1717/
Date: 2002-10-01T00:26:14+01:00(Some depraved farkette)",www.newsisfree.com,43.33,1,1,172.67.205.86,1,5,0.0094,994,"80, 8008, 8080, 8443, 443",,1,"http-proxy, http, https-alt, https",0,96,1,10,Safe Email
"On Sat, Jul 20, 2002 at 10:47:36AM +0100, Stephen Shirley wrote:
...
> 	It's very easy to get one program to act on the output of a second
> program: cmd1 | cmd2. But, what if you want cmd1 to act on the output of
> cmd2 as well? Hmm. Eventually, I came up with this solution:
> 
> 	mkfifo io
> 	cmd1  io
...
> mine, and i is happy person once again. In case you were wondering, the
> aim of all of this was to write a shell script that could check for new
> mail on an imap server.Doesn't answer your question, but perhaps a combination of expect and
(netcat or telnet) might have made for an easier solution?Later
Kenn
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.02,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"URL: http://boingboing.net/#85516563
Date: Not suppliedInterview with cartoonist Ted Rall, who has traveled to South Asia recently, 
and has tips on how to deal with bribe-hungry border guards and the like:     Rall: Now I realize that's just the way it is, and I know how to do it and 
    get away without paying a bribe, or paying something very modest. You have 
    to show them that you know the routine and that you know you don't have to 
    give them anything, and just have a low-key demeanor. But if you get angry, 
    that's just going to make things worse for you. You get out of your vehicle 
    and you walk up to them -- you don't try to avoid these guys; you don't try 
    to avoid their eyes -- you go up with a big smile, give them a big 
    handshake and sort of rub their shoulders and say, ""Hey, great to see you. 
    You're my new best friend for the next five minutes.""     GROTH: Basically act like a used car salesman.     RALL: It's exactly like that! You always carry cigarettes. You offer them a 
    cigarette, and you say, ""Hey, what's goin' on? How's it goin'? Great. 
    Here's my documents. How's the road?"" Just small talk, because these guys 
    are bored. They're in the middle of nowhere, and you're sometimes the only 
    vehicle they've seen for many hours. They're often very drunk, so you just 
    have to be cool.  Link[1] Discuss[2][1] http://www.tcj.com/247/i_rall.html
[2] http://www.quicktopic.com/16/H/de7BfPnMekg","boingboing.net, www.quicktopic.com, www.tcj.com","48.26, 42.57, 42.9",1,"1, 3, 2","172.67.216.60, 3.168.236.25, 104.22.41.69",1,"5, 3, 5","0.0098, 0.065, 0.011","996, 994, 994","80, 8008, 443, 80, 8008, 8080, 8443, 443, 8008, 80, 8080, 8443, 443",", server-3-168-236-25.ist50.r.cloudfront.net",1,"http, http-proxy, http, https-alt, https, https, https-alt, http-proxy, http, https","0, 75","92, 7, 19","11, 3, 7","309, 12, 9",Safe Email
